num1,num2,numsum
142,151,293
210,296,506
494,893,1387
216,658,874
48,916,964
681,626,1307
12,431,443
929,188,1117
147,93,240
687,652,1339
765,675,1440
791,191,982
354,581,935
508,82,590
857,902,1759
192,431,623
17,913,930
650,844,1494
279,896,1175
301,634,935
422,930,1352
569,643,1212
357,760,1117
793,263,1056
897,468,1365
533,690,1223
835,849,1684
310,701,1011
388,268,656
690,146,836
747,26,773
886,722,1608
924,677,1601
463,924,1387
387,699,1086
245,263,508
975,391,1366
324,606,930
133,277,410
875,168,1043
330,529,859
973,248,1221
364,635,999
492,218,710
946,405,1351
816,607,1423
883,655,1538
158,843,1001
919,536,1455
822,639,1461
927,350,1277
797,32,829
692,567,1259
317,786,1103
309,712,1021
319,829,1148
146,573,719
613,147,760
265,221,486
930,6,936
660,954,1614
514,991,1505
618,339,957
150,43,193
991,330,1321
20,483,503
946,979,1925
876,582,1458
25,842,867
456,995,1451
604,507,1111
502,968,1470
483,199,682
618,243,861
599,860,1459
520,998,1518
316,33,349
455,151,606
255,850,1105
665,904,1569
152,928,1080
24,121,145
428,670,1098
641,984,1625
248,636,884
604,112,716
252,64,316
5,735,740
846,626,1472
432,458,890
605,897,1502
900,748,1648
34,695,729
283,235,518
79,881,960
245,798,1043
902,963,1865
757,749,1506
256,441,697
112,227,339
720,46,766
503,541,1044
638,643,1281
879,244,1123
596,546,1142
840,712,1552
999,955,1954
645,765,1410
500,926,1426
869,469,1338
159,312,471
521,9,530
80,95,175
484,101,585
917,557,1474
235,768,1003
186,13,199
355,765,1120
877,953,1830
857,907,1764
649,773,1422
296,881,1177
80,629,709
799,361,1160
658,270,928
25,906,931
834,91,925
762,235,997
135,599,734
171,490,661
908,673,1581
996,209,1205
519,918,1437
208,199,407
922,391,1313
141,608,749
989,104,1093
112,280,392
702,861,1563
781,715,1496
176,963,1139
142,744,886
704,832,1536
502,242,744
846,225,1071
671,763,1434
303,427,730
336,848,1184
576,793,1369
909,327,1236
853,19,872
884,814,1698
602,960,1562
602,963,1565
641,145,786
765,600,1365
834,772,1606
916,554,1470
798,773,1571
293,574,867
374,637,1011
204,199,403
342,710,1052
158,43,201
875,740,1615
591,36,627
30,697,727
4,317,321
780,176,956
440,244,684
763,793,1556
136,241,377
580,954,1534
829,407,1236
288,771,1059
803,759,1562
766,618,1384
829,581,1410
146,140,286
510,783,1293
111,762,873
85,363,448
509,123,632
974,815,1789
509,919,1428
962,644,1606
392,121,513
23,728,751
754,261,1015
542,908,1450
681,756,1437
26,531,557
413,58,471
472,247,719
911,47,958
882,344,1226
647,764,1411
719,849,1568
946,399,1345
966,310,1276
539,229,768
834,20,854
332,223,555
918,403,1321
422,387,809
952,246,1198
80,514,594
895,244,1139
744,444,1188
715,4,719
27,313,340
221,794,1015
28,980,1008
338,379,717
492,8,500
889,630,1519
663,989,1652
257,667,924
27,283,310
47,657,704
901,822,1723
54,762,816
303,811,1114
153,937,1090
385,570,955
472,734,1206
122,806,928
48,382,430
679,492,1171
487,17,504
47,809,856
961,930,1891
760,780,1540
555,361,916
216,181,397
392,819,1211
108,977,1085
494,816,1310
709,424,1133
685,878,1563
562,782,1344
184,99,283
273,820,1093
797,632,1429
156,943,1099
612,616,1228
791,28,819
12,69,81
187,833,1020
135,404,539
991,829,1820
926,733,1659
10,64,74
679,698,1377
674,395,1069
408,357,765
693,580,1273
835,192,1027
620,759,1379
1,507,508
998,928,1926
89,734,823
364,558,922
701,240,941
863,700,1563
552,153,705
847,853,1700
346,851,1197
452,524,976
229,144,373
995,425,1420
383,766,1149
107,311,418
634,517,1151
599,71,670
436,321,757
598,537,1135
806,907,1713
885,328,1213
814,10,824
846,708,1554
692,24,716
501,607,1108
563,663,1226
26,827,853
314,597,911
493,96,589
61,685,746
38,132,170
338,955,1293
528,280,808
99,637,736
635,863,1498
699,845,1544
654,775,1429
959,305,1264
878,741,1619
687,675,1362
488,635,1123
578,374,952
367,743,1110
671,112,783
388,979,1367
179,567,746
280,128,408
812,592,1404
708,536,1244
411,176,587
108,870,978
585,710,1295
351,589,940
290,27,317
476,415,891
491,575,1066
279,555,834
345,62,407
27,71,98
67,762,829
598,745,1343
642,650,1292
377,608,985
825,236,1061
351,477,828
940,244,1184
95,707,802
389,11,400
66,702,768
580,847,1427
197,923,1120
71,719,790
536,572,1108
910,974,1884
750,273,1023
663,391,1054
476,766,1242
117,762,879
976,56,1032
678,189,867
184,100,284
786,782,1568
12,935,947
549,84,633
458,241,699
821,955,1776
478,115,593
986,186,1172
434,712,1146
838,943,1781
929,87,1016
940,722,1662
312,631,943
943,48,991
372,901,1273
877,131,1008
761,658,1419
68,218,286
941,270,1211
620,942,1562
680,226,906
654,790,1444
164,7,171
472,800,1272
182,79,261
430,702,1132
374,731,1105
960,901,1861
445,484,929
567,368,935
334,666,1000
326,164,490
50,465,515
452,444,896
619,759,1378
712,443,1155
616,388,1004
652,114,766
560,695,1255
3,561,564
221,928,1149
405,831,1236
643,68,711
83,290,373
736,666,1402
170,570,740
969,608,1577
602,326,928
140,311,451
833,120,953
217,816,1033
654,140,794
872,973,1845
394,35,429
331,457,788
662,598,1260
997,473,1470
961,302,1263
338,438,776
128,447,575
685,93,778
443,502,945
225,962,1187
695,524,1219
663,949,1612
681,266,947
9,20,29
84,337,421
701,681,1382
487,754,1241
51,531,582
374,780,1154
350,694,1044
656,320,976
309,611,920
944,775,1719
466,475,941
248,802,1050
742,594,1336
413,613,1026
882,777,1659
157,607,764
678,994,1672
236,780,1016
215,695,910
20,982,1002
850,26,876
220,282,502
82,813,895
899,971,1870
403,140,543
57,146,203
690,929,1619
920,517,1437
101,821,922
254,605,859
842,638,1480
899,947,1846
976,145,1121
532,261,793
586,94,680
943,660,1603
127,993,1120
963,591,1554
607,118,725
648,676,1324
245,470,715
254,172,426
839,692,1531
936,215,1151
349,631,980
294,582,876
532,782,1314
51,862,913
317,286,603
696,607,1303
76,823,899
954,676,1630
4,796,800
913,476,1389
454,261,715
571,447,1018
214,847,1061
419,506,925
355,346,701
338,233,571
554,680,1234
909,365,1274
5,726,731
932,868,1800
336,128,464
482,837,1319
982,550,1532
941,697,1638
8,942,950
588,980,1568
374,283,657
801,85,886
415,537,952
617,519,1136
25,950,975
140,190,330
287,775,1062
546,129,675
510,466,976
490,501,991
902,799,1701
447,885,1332
482,200,682
729,356,1085
238,861,1099
919,919,1838
145,336,481
66,680,746
969,65,1034
454,598,1052
831,933,1764
186,337,523
580,665,1245
806,825,1631
196,802,998
16,321,337
140,385,525
625,177,802
283,978,1261
548,566,1114
537,149,686
206,739,945
244,57,301
707,884,1591
324,600,924
911,981,1892
23,943,966
695,622,1317
80,546,626
975,405,1380
775,404,1179
520,215,735
469,519,988
792,206,998
45,640,685
515,608,1123
900,287,1187
885,757,1642
916,176,1092
661,699,1360
728,360,1088
695,477,1172
188,906,1094
358,924,1282
825,975,1800
459,55,514
111,599,710
199,580,779
631,167,798
448,734,1182
387,122,509
996,561,1557
640,987,1627
699,760,1459
634,615,1249
391,300,691
28,787,815
353,342,695
371,872,1243
162,536,698
366,904,1270
418,647,1065
731,568,1299
187,482,669
616,829,1445
353,39,392
584,568,1152
572,793,1365
786,258,1044
117,595,712
719,613,1332
742,824,1566
626,637,1263
612,856,1468
487,228,715
94,395,489
696,37,733
339,856,1195
333,58,391
597,223,820
415,33,448
569,70,639
178,548,726
773,653,1426
991,960,1951
368,739,1107
887,584,1471
160,811,971
864,975,1839
313,447,760
861,541,1402
324,331,655
249,723,972
331,119,450
7,357,364
254,262,516
633,820,1453
681,827,1508
679,15,694
205,351,556
891,130,1021
324,894,1218
479,329,808
127,365,492
821,880,1701
833,377,1210
379,787,1166
220,928,1148
374,27,401
740,376,1116
280,831,1111
798,34,832
715,560,1275
592,84,676
186,882,1068
353,722,1075
691,294,985
540,884,1424
132,126,258
617,190,807
573,469,1042
135,970,1105
130,463,593
789,810,1599
145,709,854
756,428,1184
31,509,540
797,821,1618
999,353,1352
704,433,1137
274,639,913
813,812,1625
228,49,277
246,716,962
741,490,1231
908,145,1053
89,708,797
350,847,1197
205,38,243
65,733,798
130,590,720
548,863,1411
379,971,1350
844,198,1042
251,419,670
267,766,1033
641,366,1007
933,15,948
220,997,1217
411,554,965
362,928,1290
86,893,979
720,123,843
466,208,674
790,722,1512
390,977,1367
750,625,1375
452,881,1333
500,467,967
249,754,1003
187,896,1083
963,947,1910
389,537,926
400,263,663
507,992,1499
78,759,837
670,139,809
33,587,620
166,883,1049
829,99,928
16,383,399
881,753,1634
203,80,283
798,916,1714
890,0,890
735,847,1582
685,266,951
852,232,1084
480,726,1206
413,999,1412
486,201,687
565,783,1348
719,977,1696
463,134,597
559,739,1298
813,474,1287
632,112,744
850,757,1607
869,685,1554
55,166,221
158,369,527
235,221,456
315,125,440
422,117,539
280,210,490
664,923,1587
31,791,822
15,479,494
785,376,1161
213,663,876
945,330,1275
257,381,638
34,277,311
768,610,1378
996,723,1719
458,641,1099
551,958,1509
626,350,976
932,731,1663
435,70,505
687,898,1585
912,695,1607
546,30,576
671,984,1655
460,290,750
450,176,626
991,497,1488
551,236,787
602,359,961
957,388,1345
582,209,791
271,438,709
428,860,1288
204,920,1124
156,87,243
723,495,1218
453,44,497
595,236,831
84,386,470
330,24,354
423,117,540
352,915,1267
232,534,766
109,217,326
526,475,1001
224,691,915
912,83,995
144,878,1022
60,807,867
994,136,1130
640,295,935
28,413,441
341,411,752
459,476,935
812,394,1206
501,521,1022
18,777,795
689,762,1451
890,804,1694
828,956,1784
277,168,445
529,1,530
65,767,832
872,9,881
334,292,626
792,732,1524
431,393,824
754,308,1062
846,226,1072
160,851,1011
91,274,365
929,651,1580
645,569,1214
872,490,1362
25,901,926
557,765,1322
403,478,881
748,653,1401
332,155,487
610,78,688
931,464,1395
36,973,1009
800,422,1222
912,606,1518
932,977,1909
836,157,993
85,120,205
891,223,1114
400,212,612
32,448,480
964,361,1325
844,10,854
595,776,1371
793,110,903
272,248,520
537,249,786
524,954,1478
36,148,184
580,524,1104
166,664,830
503,796,1299
298,64,362
297,603,900
829,794,1623
821,197,1018
615,260,875
313,165,478
489,901,1390
215,70,285
46,200,246
537,233,770
386,992,1378
561,70,631
872,441,1313
510,25,535
229,513,742
318,957,1275
873,120,993
736,729,1465
0,545,545
606,153,759
695,886,1581
660,736,1396
204,76,280
415,642,1057
600,905,1505
30,866,896
798,876,1674
61,680,741
580,314,894
627,504,1131
428,12,440
105,260,365
548,139,687
947,66,1013
821,621,1442
166,589,755
258,12,270
515,179,694
373,982,1355
686,776,1462
126,449,575
611,374,985
126,41,167
255,412,667
493,889,1382
797,374,1171
467,962,1429
558,270,828
319,860,1179
504,393,897
8,660,668
721,131,852
949,586,1535
942,481,1423
21,313,334
353,231,584
326,388,714
387,297,684
177,969,1146
325,389,714
451,325,776
87,367,454
169,835,1004
673,866,1539
316,777,1093
795,642,1437
587,151,738
56,325,381
91,956,1047
872,172,1044
279,486,765
713,372,1085
865,528,1393
826,981,1807
21,722,743
166,863,1029
719,164,883
542,626,1168
880,189,1069
260,399,659
844,327,1171
70,390,460
578,82,660
17,283,300
55,798,853
308,889,1197
473,81,554
811,699,1510
58,428,486
870,704,1574
394,857,1251
612,723,1335
172,44,216
191,522,713
6,572,578
470,397,867
7,559,566
737,686,1423
128,827,955
889,4,893
439,519,958
876,230,1106
645,714,1359
712,578,1290
851,631,1482
480,413,893
563,456,1019
450,201,651
321,273,594
797,471,1268
353,148,501
742,932,1674
732,596,1328
825,231,1056
282,881,1163
587,332,919
971,570,1541
514,951,1465
804,392,1196
457,351,808
343,990,1333
985,361,1346
97,640,737
284,241,525
44,706,750
728,312,1040
940,660,1600
590,736,1326
807,218,1025
172,147,319
710,651,1361
679,548,1227
625,112,737
221,980,1201
140,875,1015
582,38,620
101,846,947
561,367,928
871,321,1192
809,873,1682
763,95,858
727,52,779
479,695,1174
67,137,204
560,924,1484
733,237,970
508,334,842
598,843,1441
51,410,461
890,980,1870
200,976,1176
342,797,1139
434,976,1410
89,162,251
969,323,1292
366,321,687
670,111,781
27,624,651
937,1,938
652,660,1312
285,862,1147
617,670,1287
304,171,475
342,929,1271
538,584,1122
922,561,1483
512,701,1213
745,730,1475
125,358,483
670,949,1619
150,373,523
66,561,627
402,521,923
78,258,336
834,105,939
343,258,601
864,675,1539
849,669,1518
135,489,624
685,90,775
924,597,1521
19,625,644
546,977,1523
914,662,1576
413,550,963
559,195,754
232,714,946
841,448,1289
212,352,564
44,931,975
467,687,1154
354,584,938
259,888,1147
151,742,893
758,805,1563
773,69,842
485,526,1011
228,810,1038
548,116,664
522,804,1326
909,41,950
747,22,769
154,823,977
896,262,1158
650,335,985
761,661,1422
643,53,696
101,778,879
701,572,1273
120,627,747
527,853,1380
153,669,822
367,297,664
443,973,1416
220,787,1007
448,249,697
731,941,1672
942,179,1121
982,48,1030
535,704,1239
7,804,811
424,174,598
951,219,1170
227,322,549
119,218,337
1,136,137
283,768,1051
240,833,1073
14,59,73
163,137,300
480,799,1279
649,260,909
511,494,1005
725,453,1178
247,110,357
368,966,1334
688,90,778
572,373,945
117,746,863
676,797,1473
36,215,251
525,47,572
218,949,1167
385,39,424
101,68,169
908,689,1597
971,275,1246
741,330,1071
540,35,575
331,407,738
474,547,1021
953,398,1351
36,647,683
205,90,295
980,84,1064
788,353,1141
260,795,1055
151,337,488
367,835,1202
468,193,661
536,420,956
635,692,1327
878,755,1633
14,343,357
373,930,1303
559,553,1112
692,767,1459
900,590,1490
938,953,1891
538,200,738
622,982,1604
85,219,304
737,216,953
843,685,1528
948,640,1588
327,644,971
258,960,1218
485,713,1198
243,216,459
666,24,690
380,735,1115
963,389,1352
698,461,1159
532,56,588
768,132,900
829,42,871
602,200,802
41,707,748
422,782,1204
385,633,1018
522,995,1517
528,56,584
711,65,776
220,226,446
791,394,1185
559,737,1296
284,161,445
376,720,1096
8,153,161
792,996,1788
515,267,782
6,732,738
106,581,687
593,271,864
853,937,1790
837,981,1818
109,377,486
565,466,1031
598,890,1488
617,17,634
585,98,683
140,58,198
520,450,970
192,523,715
13,423,436
477,248,725
622,640,1262
221,608,829
992,462,1454
757,611,1368
427,385,812
531,311,842
532,617,1149
991,368,1359
800,110,910
503,256,759
679,320,999
948,661,1609
811,678,1489
390,191,581
335,355,690
679,278,957
238,58,296
187,413,600
222,215,437
963,69,1032
727,902,1629
273,512,785
969,40,1009
905,104,1009
33,519,552
817,257,1074
854,189,1043
108,490,598
367,402,769
323,764,1087
78,929,1007
337,386,723
292,35,327
889,981,1870
514,954,1468
207,461,668
213,747,960
44,454,498
729,359,1088
64,650,714
560,111,671
655,727,1382
276,396,672
463,483,946
488,838,1326
533,774,1307
351,639,990
825,463,1288
699,315,1014
322,685,1007
216,699,915
196,941,1137
857,935,1792
143,512,655
349,856,1205
345,895,1240
489,423,912
940,299,1239
724,322,1046
285,57,342
95,971,1066
286,682,968
433,402,835
984,152,1136
765,72,837
1,709,710
115,654,769
854,864,1718
513,312,825
288,659,947
441,663,1104
798,900,1698
294,271,565
566,527,1093
172,760,932
840,677,1517
87,667,754
559,966,1525
634,692,1326
157,302,459
92,937,1029
55,610,665
196,289,485
316,887,1203
195,163,358
110,278,388
181,596,777
534,500,1034
350,343,693
261,689,950
214,19,233
193,127,320
332,18,350
402,598,1000
394,926,1320
194,323,517
267,102,369
643,941,1584
220,825,1045
390,162,552
33,467,500
323,105,428
511,521,1032
182,852,1034
681,512,1193
526,526,1052
65,172,237
482,940,1422
206,267,473
299,879,1178
861,338,1199
660,778,1438
394,884,1278
481,280,761
866,695,1561
183,156,339
697,766,1463
866,739,1605
461,450,911
695,944,1639
694,957,1651
813,632,1445
79,742,821
596,43,639
557,520,1077
858,956,1814
653,98,751
392,522,914
444,391,835
811,927,1738
33,259,292
932,752,1684
473,877,1350
113,653,766
681,631,1312
111,381,492
857,908,1765
173,140,313
956,373,1329
509,901,1410
606,787,1393
507,441,948
394,125,519
304,256,560
982,545,1527
6,337,343
922,980,1902
859,332,1191
292,429,721
657,954,1611
854,944,1798
111,387,498
767,92,859
599,701,1300
905,681,1586
200,509,709
913,146,1059
835,180,1015
396,794,1190
404,587,991
703,100,803
748,556,1304
157,259,416
649,931,1580
459,271,730
167,871,1038
282,66,348
329,736,1065
696,962,1658
511,317,828
298,768,1066
924,335,1259
330,649,979
667,875,1542
779,947,1726
226,384,610
168,454,622
49,134,183
58,22,80
826,894,1720
250,248,498
535,653,1188
743,21,764
780,111,891
892,305,1197
631,13,644
198,78,276
585,798,1383
197,547,744
182,257,439
86,906,992
487,36,523
916,826,1742
440,870,1310
954,879,1833
872,229,1101
828,596,1424
329,155,484
622,106,728
356,637,993
726,92,818
636,73,709
300,536,836
488,190,678
693,560,1253
916,506,1422
723,327,1050
935,284,1219
664,598,1262
244,428,672
896,607,1503
14,908,922
230,676,906
138,33,171
639,350,989
46,776,822
40,121,161
696,749,1445
253,583,836
149,809,958
895,941,1836
795,806,1601
991,676,1667
700,460,1160
191,75,266
797,235,1032
906,173,1079
445,411,856
757,395,1152
284,15,299
583,950,1533
956,988,1944
805,878,1683
257,298,555
960,313,1273
363,776,1139
826,806,1632
600,361,961
570,857,1427
422,674,1096
847,228,1075
111,795,906
993,340,1333
24,883,907
704,123,827
197,217,414
797,748,1545
423,512,935
151,713,864
36,604,640
814,987,1801
831,276,1107
787,549,1336
396,813,1209
912,349,1261
667,118,785
104,207,311
63,955,1018
922,662,1584
865,189,1054
353,142,495
445,598,1043
668,375,1043
703,754,1457
932,529,1461
131,212,343
594,643,1237
833,50,883
476,250,726
612,527,1139
317,546,863
174,985,1159
940,843,1783
565,881,1446
382,613,995
720,382,1102
911,104,1015
543,147,690
324,975,1299
768,359,1127
6,494,500
392,695,1087
476,168,644
255,316,571
990,564,1554
620,733,1353
10,824,834
17,945,962
642,174,816
121,106,227
393,664,1057
277,285,562
53,322,375
227,775,1002
295,313,608
160,238,398
392,904,1296
812,51,863
335,898,1233
896,139,1035
685,882,1567
148,771,919
205,80,285
669,968,1637
81,685,766
596,327,923
553,407,960
469,133,602
470,912,1382
935,326,1261
5,434,439
306,651,957
827,589,1416
322,763,1085
252,292,544
657,114,771
916,792,1708
254,930,1184
541,296,837
235,312,547
963,579,1542
414,353,767
765,365,1130
196,690,886
205,327,532
729,573,1302
757,973,1730
610,710,1320
579,787,1366
930,750,1680
172,249,421
312,727,1039
527,44,571
0,83,83
930,707,1637
676,640,1316
450,108,558
83,765,848
997,896,1893
506,296,802
124,836,960
969,440,1409
139,613,752
680,29,709
284,591,875
137,683,820
837,904,1741
39,66,105
557,536,1093
698,285,983
756,189,945
771,1,772
920,641,1561
837,238,1075
563,506,1069
261,291,552
430,233,663
524,292,816
672,903,1575
756,672,1428
247,546,793
730,107,837
709,961,1670
37,583,620
693,466,1159
785,381,1166
476,528,1004
375,73,448
48,375,423
435,237,672
448,551,999
726,171,897
98,672,770
15,763,778
139,741,880
403,399,802
594,356,950
558,274,832
344,597,941
719,827,1546
742,433,1175
287,331,618
160,704,864
266,519,785
237,787,1024
444,243,687
912,158,1070
714,392,1106
777,378,1155
195,296,491
912,91,1003
825,819,1644
377,641,1018
913,278,1191
861,150,1011
697,222,919
898,658,1556
790,894,1684
622,904,1526
837,538,1375
81,391,472
332,756,1088
390,549,939
328,234,562
387,425,812
554,443,997
659,649,1308
905,932,1837
298,76,374
372,250,622
905,266,1171
759,107,866
995,487,1482
150,105,255
495,157,652
163,568,731
118,263,381
543,298,841
495,0,495
124,940,1064
33,844,877
656,707,1363
334,597,931
310,427,737
40,831,871
686,924,1610
887,67,954
293,474,767
436,708,1144
24,740,764
166,351,517
738,179,917
875,271,1146
316,436,752
489,238,727
678,481,1159
414,772,1186
581,127,708
401,686,1087
167,154,321
663,572,1235
766,139,905
149,87,236
810,576,1386
532,595,1127
972,676,1648
286,305,591
326,466,792
924,47,971
596,805,1401
133,248,381
622,890,1512
422,591,1013
790,618,1408
491,712,1203
788,32,820
518,318,836
506,574,1080
604,568,1172
845,277,1122
551,186,737
392,222,614
691,901,1592
894,905,1799
650,692,1342
119,648,767
997,657,1654
33,596,629
549,548,1097
534,681,1215
413,951,1364
357,704,1061
23,191,214
420,979,1399
114,919,1033
11,486,497
871,473,1344
664,995,1659
326,910,1236
596,113,709
378,863,1241
949,538,1487
673,163,836
893,433,1326
853,9,862
614,838,1452
153,675,828
938,144,1082
595,555,1150
319,980,1299
378,973,1351
976,279,1255
102,714,816
536,173,709
558,922,1480
776,698,1474
453,565,1018
26,537,563
304,28,332
116,281,397
199,404,603
815,135,950
897,348,1245
766,616,1382
702,515,1217
13,556,569
968,557,1525
233,539,772
246,530,776
826,444,1270
778,824,1602
32,433,465
349,204,553
839,117,956
105,206,311
153,717,870
586,573,1159
658,204,862
248,468,716
517,849,1366
730,14,744
535,305,840
901,703,1604
500,895,1395
837,574,1411
505,871,1376
730,127,857
100,752,852
453,969,1422
781,345,1126
371,227,598
891,237,1128
666,249,915
546,935,1481
427,657,1084
370,662,1032
61,154,215
61,768,829
625,924,1549
320,463,783
369,196,565
274,409,683
56,478,534
983,802,1785
910,82,992
606,669,1275
424,625,1049
677,122,799
846,69,915
943,764,1707
42,163,205
504,721,1225
921,960,1881
520,496,1016
614,961,1575
104,224,328
34,749,783
465,925,1390
412,484,896
819,923,1742
590,984,1574
505,375,880
416,224,640
672,780,1452
565,372,937
151,962,1113
31,308,339
360,667,1027
76,710,786
266,601,867
779,251,1030
267,801,1068
325,688,1013
979,100,1079
441,808,1249
980,113,1093
703,53,756
413,726,1139
509,486,995
23,371,394
311,349,660
771,309,1080
369,886,1255
140,565,705
121,250,371
609,353,962
504,509,1013
704,846,1550
64,954,1018
798,692,1490
11,3,14
669,839,1508
808,780,1588
728,380,1108
68,813,881
503,208,711
208,474,682
118,418,536
383,609,992
439,88,527
645,275,920
20,610,630
240,295,535
511,653,1164
708,243,951
643,909,1552
122,238,360
160,399,559
293,302,595
441,871,1312
187,178,365
84,111,195
229,186,415
98,80,178
291,15,306
83,79,162
939,845,1784
363,268,631
549,846,1395
311,341,652
719,548,1267
925,472,1397
673,649,1322
518,880,1398
101,143,244
15,839,854
629,492,1121
600,915,1515
595,887,1482
377,719,1096
289,980,1269
25,503,528
46,774,820
753,817,1570
51,973,1024
293,979,1272
103,579,682
375,62,437
669,37,706
425,287,712
190,360,550
785,539,1324
900,441,1341
728,169,897
666,996,1662
215,593,808
377,772,1149
116,820,936
458,27,485
561,144,705
834,181,1015
318,889,1207
786,295,1081
210,674,884
230,582,812
445,597,1042
837,27,864
348,746,1094
365,918,1283
926,778,1704
600,64,664
877,282,1159
808,785,1593
18,923,941
891,414,1305
20,283,303
952,928,1880
155,524,679
709,61,770
620,322,942
726,965,1691
779,632,1411
642,5,647
919,160,1079
47,231,278
207,693,900
136,115,251
464,39,503
130,538,668
86,370,456
47,82,129
61,83,144
514,953,1467
112,903,1015
982,250,1232
439,729,1168
955,599,1554
845,824,1669
139,299,438
434,270,704
434,415,849
589,698,1287
561,654,1215
20,145,165
612,167,779
262,105,367
424,681,1105
952,799,1751
932,205,1137
261,61,322
861,348,1209
483,259,742
389,570,959
486,846,1332
152,540,692
84,735,819
476,502,978
111,153,264
967,247,1214
382,395,777
570,447,1017
384,29,413
636,215,851
571,935,1506
917,119,1036
533,467,1000
56,141,197
98,706,804
842,967,1809
911,392,1303
545,831,1376
850,370,1220
56,46,102
990,932,1922
22,27,49
870,730,1600
655,313,968
360,884,1244
526,199,725
223,279,502
23,1,24
504,987,1491
236,920,1156
55,56,111
926,93,1019
43,599,642
484,435,919
955,926,1881
302,211,513
529,869,1398
951,764,1715
160,824,984
537,816,1353
509,603,1112
717,819,1536
660,797,1457
938,699,1637
685,423,1108
808,19,827
662,299,961
111,0,111
557,133,690
788,563,1351
970,522,1492
513,195,708
150,632,782
110,38,148
98,478,576
118,728,846
881,694,1575
775,77,852
569,338,907
722,287,1009
269,450,719
131,949,1080
308,463,771
137,973,1110
937,104,1041
861,240,1101
265,587,852
61,676,737
26,590,616
199,650,849
961,550,1511
41,158,199
489,865,1354
477,295,772
513,239,752
653,924,1577
861,367,1228
368,975,1343
128,106,234
945,556,1501
338,745,1083
984,683,1667
979,681,1660
661,196,857
138,188,326
175,698,873
710,289,999
172,932,1104
991,729,1720
820,704,1524
879,423,1302
654,341,995
400,912,1312
93,255,348
387,78,465
124,73,197
149,94,243
43,424,467
734,948,1682
44,571,615
884,949,1833
187,252,439
449,319,768
424,368,792
783,70,853
833,582,1415
913,255,1168
501,300,801
498,627,1125
401,988,1389
847,80,927
389,346,735
618,496,1114
452,696,1148
422,372,794
789,519,1308
489,2,491
576,569,1145
874,753,1627
832,204,1036
363,600,963
696,468,1164
430,681,1111
842,460,1302
522,737,1259
56,996,1052
228,467,695
387,570,957
859,569,1428
669,332,1001
134,515,649
909,357,1266
237,671,908
394,39,433
490,494,984
92,70,162
706,628,1334
949,396,1345
795,60,855
830,413,1243
690,723,1413
413,713,1126
92,122,214
381,683,1064
767,693,1460
983,682,1665
984,633,1617
846,154,1000
354,460,814
880,93,973
112,777,889
501,679,1180
468,641,1109
877,213,1090
96,831,927
22,578,600
373,339,712
874,354,1228
25,163,188
885,738,1623
757,722,1479
971,515,1486
303,437,740
235,57,292
184,43,227
488,576,1064
727,17,744
256,236,492
650,419,1069
183,579,762
442,446,888
179,814,993
908,188,1096
582,553,1135
44,43,87
429,917,1346
274,7,281
562,535,1097
302,924,1226
854,107,961
840,876,1716
437,82,519
165,121,286
362,12,374
760,161,921
918,795,1713
612,266,878
395,636,1031
313,479,792
808,241,1049
315,918,1233
856,627,1483
612,612,1224
327,19,346
175,539,714
466,424,890
962,56,1018
155,131,286
314,854,1168
742,864,1606
786,289,1075
75,290,365
737,534,1271
224,589,813
980,66,1046
774,731,1505
84,438,522
34,941,975
31,643,674
363,631,994
475,85,560
779,519,1298
675,376,1051
674,115,789
273,592,865
631,6,637
377,960,1337
812,347,1159
165,869,1034
888,674,1562
941,563,1504
66,457,523
237,970,1207
956,687,1643
340,689,1029
744,154,898
146,461,607
92,78,170
68,524,592
259,768,1027
599,258,857
419,332,751
778,355,1133
353,406,759
818,402,1220
575,35,610
291,691,982
594,367,961
683,256,939
9,747,756
893,223,1116
205,930,1135
109,753,862
533,583,1116
841,437,1278
249,7,256
979,321,1300
290,299,589
390,7,397
858,796,1654
446,515,961
763,586,1349
151,102,253
378,231,609
355,120,475
454,593,1047
381,25,406
916,727,1643
404,592,996
173,875,1048
677,378,1055
642,761,1403
256,833,1089
555,132,687
888,290,1178
654,483,1137
317,12,329
422,951,1373
350,756,1106
381,932,1313
304,120,424
607,261,868
80,934,1014
724,948,1672
546,13,559
308,500,808
794,140,934
171,413,584
155,266,421
287,781,1068
65,213,278
633,296,929
889,392,1281
83,808,891
198,489,687
598,957,1555
506,300,806
197,176,373
533,306,839
499,829,1328
685,354,1039
963,190,1153
621,542,1163
252,307,559
454,502,956
388,949,1337
55,588,643
139,152,291
994,480,1474
929,753,1682
484,104,588
83,257,340
444,409,853
256,117,373
319,670,989
30,529,559
85,697,782
185,186,371
497,833,1330
590,735,1325
178,325,503
604,899,1503
406,168,574
575,376,951
332,704,1036
753,30,783
511,174,685
943,923,1866
270,506,776
493,592,1085
100,581,681
816,647,1463
899,361,1260
47,30,77
842,719,1561
874,243,1117
867,938,1805
118,145,263
436,336,772
660,440,1100
526,255,781
499,343,842
911,912,1823
317,809,1126
15,698,713
664,931,1595
973,252,1225
151,426,577
956,545,1501
22,818,840
819,102,921
764,884,1648
398,327,725
61,6,67
642,215,857
882,614,1496
987,497,1484
632,999,1631
907,418,1325
80,588,668
736,837,1573
384,978,1362
835,815,1650
916,546,1462
505,775,1280
849,329,1178
614,79,693
